,lemma,frequency
28604,привязь,28604
28605,черепичный,28605
28606,эритроцит,28606
28607,шоп,28607
28608,интерпол,28608
28609,мельбурн,28609
28610,увещевание,28610
28611,возьмём,28611
28612,плошка,28612
28613,топливно,28613
28614,отпроситься,28614
28615,могильщик,28615
28616,завес,28616
28617,андреас,28617
28618,конвертер,28618
28619,таймыр,28619
28620,приобретатель,28620
28621,рефлексивный,28621
28622,поблекнуть,28622
28623,овир,28623
28624,видеоматериал,28624
28625,июн,28625
28626,вагин,28626
28627,озадачивать,28627
28628,маечка,28628
28629,подкрасить,28629
28630,короленко,28630
28631,митчелл,28631
28632,церетели,28632
28633,карлович,28633
28634,капрать,28634
28635,бородинский,28635
28636,шатров,28636
28637,завсегда,28637
28638,веселенький,28638
28639,исполнительница,28639
28640,пятидесятилетний,28640
28641,одномандатный,28641
28642,замазать,28642
28643,позиционироваться,28643
28644,безнравственность,28644
28645,свеситься,28645
28646,позвякивать,28646
28647,разметать,28647
28648,эллиот,28648
28649,порозоветь,28649
28650,айда,28650
28651,постовой,28651
28652,влас,28652
28653,стрит,28653
28654,гулянка,28654
28655,неуютный,28655
28656,засаживаться,28656
28657,отстранять,28657
28658,индивидуализация,28658
28659,диктант,28659
28660,побеспокоить,28660
28661,арефьев,28661
28662,многопользовательский,28662
28663,завлечь,28663
28664,изловить,28664
28665,маловатый,28665
28666,манящий,28666
28667,кантон,28667
28668,самбо,28668
28669,чуб,28669
28670,новозеландский,28670
28671,рупереть,28671
28672,бесшабашный,28672
28673,отбежать,28673
28674,обидчивый,28674
28675,анамнез,28675
28676,балансировка,28676
28677,коммутация,28677
28678,осирис,28678
28679,мень,28679
28680,непрямой,28680
28681,видеоролик,28681
28682,бешенный,28682
28683,нарусова,28683
28684,стлаться,28684
28685,терпимо,28685
28686,обнищание,28686
28687,поселяться,28687
28688,ученичество,28688
28689,нагревать,28689
28690,транспортер,28690
28691,таец,28691
28692,поучить,28692
28693,замертво,28693
28694,невразумительный,28694
28695,брага,28695
28696,манускрипт,28696
28697,прокрасться,28697
28698,надавать,28698
28699,репин,28699
28700,недолговечный,28700
28701,протекание,28701
28702,невидящий,28702
28703,седан,28703
28704,развязаться,28704
28705,вредительство,28705
28706,засосать,28706
28707,игумный,28707
28708,додумать,28708
28709,универсал,28709
28710,терминальный,28710
28711,реципиент,28711
28712,принципиальность,28712
28713,посветить,28713
28714,браунинг,28714
28715,разрешительный,28715
28716,дуче,28716
28717,аввакум,28717
28718,туринский,28718
28719,горшков,28719
28720,телячий,28720
28721,гимназический,28721
28722,увеселительный,28722
28723,остервенение,28723
28724,махорка,28724
28725,андертон,28725
28726,печорин,28726
28727,забраковать,28727
28728,бенджамин,28728
28729,мефодий,28729
28730,оснащаться,28730
28731,брусника,28731
28732,японка,28732
28733,голубок,28733
28734,билиа,28734
28735,отрешенный,28735
28736,рефлекторный,28736
28737,схватки,28737
28738,коап,28738
28739,последующее,28739
28740,желудка,28740
28741,шуман,28741
28742,нереальность,28742
28743,ровесница,28743
28744,самсунг,28744
28745,тринадцатилетний,28745
28746,переформирование,28746
28747,кабинетный,28747
28748,обиталище,28748
28749,ширак,28749
28750,можайский,28750
28751,вырождаться,28751
28752,травматизм,28752
28753,загруженность,28753
28754,чертыхаться,28754
28755,сориентировать,28755
28756,взаимоисключающий,28756
28757,вовать,28757
28758,молодчик,28758
28759,заискивать,28759
28760,коварно,28760
28761,исаевич,28761
28762,серпухов,28762
28763,дьявольски,28763
28764,гея,28764
28765,саксофон,28765
28766,случаем,28766
28767,буг,28767
28768,умножаться,28768
28769,свежо,28769
28770,обирать,28770
28771,фо,28771
28772,авдотья,28772
28773,кощей,28773
28774,дистанцироваться,28774
28775,обороноспособность,28775
28776,осьминог,28776
28777,передвижной,28777
28778,выкрасть,28778
28779,камилла,28779
28780,тарантино,28780
28781,специализировать,28781
28782,лоренс,28782
28783,анненков,28783
28784,проболтаться,28784
28785,непоследовательность,28785
28786,кредитовать,28786
28787,пп,28787
28788,жлоб,28788
28789,приват,28789
28790,бу,28790
28791,ларец,28791
28792,разин,28792
28793,микт,28793
28794,тяжёлый,28794
28795,платиновый,28795
28796,ягодка,28796
28797,робертс,28797
28798,броузер,28798
28799,ужиться,28799
28800,астафия,28800
28801,гастролировать,28801
28802,чечен,28802
28803,резидентура,28803
28804,кремень,28804
28805,гунн,28805
28806,павлова,28806
28807,тайван,28807
28808,истома,28808
28809,неуспех,28809
28810,репрессированный,28810
28811,витебский,28811
28812,ворованный,28812
28813,подкоп,28813
28814,клановый,28814
28815,цирюльник,28815
